2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:583 | === Simulating path with 3 steps ===
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:584 | Starting amount: 1.0
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 1: BTC → USDT
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 1.00000000 BTC
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 102458.94247674
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 102458.94247674
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 102356.48353426 USDT
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 2: USDT → CHZ
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 102356.48353426 USDT
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 29.45487100
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 3014897.01884154
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 3011882.12182270 CHZ
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 3: CHZ → BTC
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 3011882.12182270 CHZ
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 0.00000033
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 0.99483106
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 0.99383623 BTC
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:613 | 
=== Final result ===
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:614 | Final amount: 0.99383623
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:615 | Profit: -0.6164%
2025-11-07 19:49:06 | INFO     | src.core.path_optimizer:_solve_pulp:554 | 📊 Simulated profit: -0.6164%
2025-11-07 19:49:06 | DEBUG    | src.core.path_optimizer:_solve_pulp:566 | ⏭️  Profit -0.62% below threshold 1.5%
2025-11-07 19:49:06 | DEBUG    | src.core.arbitrage_engine:_scan_enhanced_mode_async:120 | No paths found by PathOptimizer
2025-11-07 19:49:06 | INFO     | __main__:_main_loop_async:149 | No opportunities found
2025-11-07 19:49:11 | INFO     | __main__:_main_loop_async:143 | ━━━ Scan #3 ━━━
2025-11-07 19:49:11 | DEBUG    | src.core.arbitrage_engine:_scan_enhanced_mode_async:108 | 🔍 Enhanced mode: PathOpt → OrderbookCheck → AmountOpt
2025-11-07 19:49:11 | DEBUG    | src.exchanges:get_balances:150 | Fetched balance from bybit: 0 currencies
2025-11-07 19:49:12 | DEBUG    | src.exchanges:get_balances:150 | Fetched balance from kucoin: 0 currencies
2025-11-07 19:49:13 | INFO     | src.core.path_optimizer:_solve_pulp:546 | 🔍 LP found path: BTC → USDT → CHZ → BTC
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:583 | === Simulating path with 3 steps ===
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:584 | Starting amount: 1.0
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 1: BTC → USDT
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 1.00000000 BTC
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 102474.53221138
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 102474.53221138
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 102372.05767917 USDT
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 2: USDT → CHZ
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 102372.05767917 USDT
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 29.47431140
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 3017345.90663331
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 3014328.56072668 CHZ
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 3: CHZ → BTC
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 3014328.56072668 CHZ
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 0.00000033
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 0.99530017
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 0.99430487 BTC
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:613 | 
=== Final result ===
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:614 | Final amount: 0.99430487
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:615 | Profit: -0.5695%
2025-11-07 19:49:13 | INFO     | src.core.path_optimizer:_solve_pulp:554 | 📊 Simulated profit: -0.5695%
2025-11-07 19:49:13 | DEBUG    | src.core.path_optimizer:_solve_pulp:566 | ⏭️  Profit -0.57% below threshold 1.5%
2025-11-07 19:49:13 | DEBUG    | src.core.arbitrage_engine:_scan_enhanced_mode_async:120 | No paths found by PathOptimizer
2025-11-07 19:49:13 | INFO     | __main__:_main_loop_async:149 | No opportunities found
2025-11-07 19:49:18 | INFO     | __main__:_main_loop_async:143 | ━━━ Scan #4 ━━━
2025-11-07 19:49:18 | DEBUG    | src.core.arbitrage_engine:_scan_enhanced_mode_async:108 | 🔍 Enhanced mode: PathOpt → OrderbookCheck → AmountOpt
2025-11-07 19:49:18 | DEBUG    | src.exchanges:get_balances:150 | Fetched balance from bybit: 0 currencies
2025-11-07 19:49:18 | DEBUG    | src.exchanges:get_balances:150 | Fetched balance from kucoin: 0 currencies
2025-11-07 19:49:19 | INFO     | src.core.path_optimizer:_solve_pulp:546 | 🔍 LP found path: BTC → USDT → CHZ → BTC
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:583 | === Simulating path with 3 steps ===
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:584 | Starting amount: 1.0
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 1: BTC → USDT
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 1.00000000 BTC
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 102398.66164904
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 102398.66164904
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 102296.26298739 USDT
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 2: USDT → CHZ
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 102296.26298739 USDT
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 29.49845489
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 3017581.69930900
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 3014564.11760969 CHZ
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 3: CHZ → BTC
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 3014564.11760969 CHZ
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 0.00000033
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 0.99565678
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 0.99466112 BTC
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:613 | 
=== Final result ===
2025-11-07 19:49:19 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:614 | Final amount: 0.99466112
